User,Retirement Age,Birth Year,Gender,State,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,Debt-Income ratio,FICO_Category
1638,67,1937,Female,OH,15090,21815,1597,498,5,0.1,Poor
1639,70,1971,Female,WA,24044,49026,83385,718,1,1.7,Good
1640,68,1982,Male,MT,19560,39882,77817,809,4,2,Excellent
1641,63,1960,Female,TX,26422,53878,78143,779,4,1.5,Very Good
1642,64,2001,Female,CA,15520,31644,70064,480,1,2.2,Poor
1643,69,1989,Female,CO,20522,41839,46226,761,4,1.1,Very Good
1644,66,1965,Female,FL,15318,31240,26005,770,5,0.8,Very Good
1645,69,1940,Female,NY,14515,9766,66,732,4,0,Good
1646,65,1994,Female,PA,16519,33682,42690,793,1,1.3,Very Good
1647,66,1990,Male,MA,62177,126775,28869,685,2,0.2,Good
1648,72,1974,Female,AL,17076,34817,63313,586,1,1.8,Fair
1649,65,1955,Female,NE,25102,16889,38489,679,5,2.3,Good
1650,63,1994,Female,FL,19617,40000,127951,767,3,3.2,Very Good
1651,71,1988,Male,NH,20592,41986,134162,697,1,3.2,Good
1652,65,1996,Male,NJ,21642,44128,0,760,1,0,Very Good
1653,65,1996,Male,IL,28799,58721,135065,758,1,2.3,Very Good
1654,68,1964,Male,MS,12285,25051,19465,734,4,0.8,Good
1655,67,1999,Female,CO,14242,29040,36331,703,1,1.3,Good
1656,67,1974,Male,AL,20782,42379,64124,550,1,1.5,Poor
1657,67,1960,Male,CA,22727,46341,78610,686,6,1.7,Good
1658,64,2000,Male,PA,31040,63292,145756,635,1,2.3,Fair
1659,68,1983,Male,TN,11755,23967,3880,722,4,0.2,Good
1660,72,1978,Female,OH,23559,48038,83238,704,6,1.7,Good
1661,65,1992,Male,CA,22549,45973,0,777,2,0,Very Good
1662,65,1945,Male,NC,19485,22850,17453,714,6,0.8,Good
1663,63,1998,Female,MD,21017,42856,67954,571,1,1.6,Poor
1664,66,1997,Male,KY,17478,35635,16372,713,4,0.5,Good
1665,66,1953,Female,CA,11649,24947,1767,766,4,0.1,Very Good
1666,57,1945,Female,UT,18058,31792,28723,647,3,0.9,Fair
1667,59,1996,Female,TX,19119,38983,96098,577,1,2.5,Poor
1668,67,1988,Female,PA,35861,73117,73557,685,2,1,Good
1669,66,1960,Female,RI,30403,61991,2151,758,4,0,Very Good
1670,65,2000,Female,MI,15790,32192,24074,686,2,0.7,Good
1671,64,1983,Male,FL,33078,67444,93513,850,1,1.4,Excellent
1672,67,1997,Female,ME,22485,45846,103277,766,1,2.3,Very Good
1673,70,1938,Female,FL,18881,28594,1821,728,5,0.1,Good
1674,71,1990,Female,TX,32943,67166,123932,688,2,1.8,Good
1675,72,1972,Male,GA,20581,41965,55700,724,2,1.3,Good
1676,68,1973,Female,CA,23740,48406,80441,683,3,1.7,Good
1677,67,1984,Female,PA,50208,102369,189558,738,2,1.9,Good
1678,67,1953,Female,FL,17893,36481,81550,850,6,2.2,Excellent
1679,63,1994,Male,MN,29872,60910,110864,679,2,1.8,Good
1680,65,1970,Female,SC,17158,34982,134631,765,3,3.8,Very Good
1681,57,1940,Female,HI,21314,32232,21134,652,5,0.7,Fair
1682,69,1983,Male,MI,32423,66111,98102,771,5,1.5,Very Good
1683,59,1938,Female,NY,74205,162709,5642,542,3,0,Poor
1684,70,1974,Male,IA,18568,37857,57727,800,2,1.5,Excellent
1685,66,1949,Male,TX,17356,23082,23406,638,5,1,Fair
1686,64,1936,Male,NY,0,2,0,667,6,0,Fair
1687,68,1982,Male,CT,27589,56248,149587,728,4,2.7,Good
1688,67,2001,Female,TX,15832,32281,80882,630,2,2.5,Fair
1689,71,1934,Male,SC,14224,30451,93,686,4,0,Good
1690,62,1934,Female,NC,16248,28134,2081,674,2,0.1,Good
1691,65,1972,Female,NY,25537,52065,98613,828,5,1.9,Excellent
1692,67,1987,Female,CA,16289,33212,59638,649,1,1.8,Fair
1693,65,1967,Male,CA,15239,31070,86747,708,4,2.8,Good
1694,68,2001,Male,KY,14500,29562,31509,757,1,1.1,Very Good
1695,67,1967,Male,MD,30179,61532,26832,683,4,0.4,Good
1696,62,2002,Female,NM,15095,30778,73680,681,1,2.4,Good
1697,57,1953,Male,NC,15838,27266,19798,777,5,0.7,Very Good
1698,69,1962,Male,ND,23910,48750,117616,716,5,2.4,Good
1699,67,2002,Male,MA,40694,82972,173295,653,1,2.1,Fair
1700,62,1998,Female,LA,27603,56280,81803,760,1,1.5,Very Good
1701,67,2001,Male,WA,24564,50086,51164,776,3,1,Very Good
1702,69,1997,Female,OK,19076,38892,50150,705,2,1.3,Good
1703,66,1972,Female,IL,22153,45164,0,730,3,0,Good
1704,66,1981,Female,PA,25205,51391,94145,656,1,1.8,Fair
1705,69,1966,Male,OH,20783,42379,136748,692,3,3.2,Good
1706,62,1970,Male,IA,16673,33995,46102,531,1,1.4,Poor
1707,65,2002,Male,CA,15775,32165,25778,689,1,0.8,Good
1708,67,1965,Female,CT,30281,61740,126015,583,2,2,Fair
1709,69,1933,Female,MS,14383,9678,812,688,6,0.1,Good
1710,73,1974,Female,TN,19115,38971,0,784,3,0,Very Good
1711,71,1934,Male,TX,12187,12826,1550,734,5,0.1,Good
1712,60,1942,Male,TX,14275,22104,20031,670,3,0.9,Good
1713,71,1996,Female,CA,27548,56168,186534,703,3,3.3,Good
1714,65,2002,Male,NC,22223,45313,21488,716,2,0.5,Good
1715,65,1966,Female,FL,18205,37119,55010,718,5,1.5,Good
1716,67,1995,Female,TX,21032,42883,65917,807,3,1.5,Excellent
1717,58,1966,Female,OH,18110,36925,89762,721,5,2.4,Good
1718,64,1987,Male,NY,33338,67976,105337,747,3,1.5,Very Good
1719,65,1993,Female,OH,16314,33266,0,693,5,0,Good
1720,60,1994,Female,FL,19382,39520,61310,595,2,1.6,Fair
1721,65,1992,Male,IN,25773,52550,140825,710,1,2.7,Good
1722,62,1968,Female,FL,31625,64481,114394,627,5,1.8,Fair
1723,67,1964,Female,NC,17789,36270,73779,769,5,2,Very Good
1724,57,1989,Male,CA,37677,76820,159137,819,2,2.1,Excellent
1725,62,1954,Male,KS,22638,49817,26928,600,2,0.5,Fair
1726,71,1952,Female,MD,23096,47087,92489,820,5,2,Excellent
1727,66,1953,Female,NC,18340,36052,6602,767,4,0.2,Very Good
1728,71,1990,Male,AL,12474,25434,0,698,2,0,Good
1729,70,1978,Male,SC,18857,38450,51430,850,1,1.3,Excellent
1730,67,1981,Male,CA,33758,68827,35669,755,2,0.5,Very Good
1731,63,1956,Male,TX,0,399,323,729,3,0.8,Good
1732,56,1949,Male,FL,12992,17775,11520,746,1,0.6,Very Good
1733,67,1955,Male,IL,14200,28954,41461,636,2,1.4,Fair
1734,67,1936,Male,CA,76725,82009,6229,764,8,0.1,Very Good
1735,69,1970,Male,OR,22599,46077,135862,639,3,2.9,Fair
1736,65,1983,Male,CT,28557,58225,101148,685,3,1.7,Good
1737,64,2000,Female,NJ,23298,47504,65156,706,1,1.4,Good
1738,67,1961,Female,KY,26567,54166,0,707,5,0,Good
1739,66,1965,Female,TN,28570,58248,107130,728,4,1.8,Good
1740,70,1989,Male,FL,45143,92046,6658,681,2,0.1,Good
1741,66,1966,Male,FL,19983,40745,18371,718,4,0.5,Good
1742,68,1948,Female,VA,35563,87659,0,779,4,0,Very Good
1743,64,1990,Male,CA,31184,63583,200435,635,1,3.2,Fair
1744,66,1962,Male,CA,20059,40900,64420,678,3,1.6,Good
1745,67,1952,Female,NY,17665,43070,14135,726,4,0.3,Good
1746,67,1966,Male,AL,11703,23863,83430,536,2,3.5,Poor
1747,67,1927,Male,NH,26541,56099,933,751,6,0,Very Good
1748,65,1988,Female,TX,24217,49374,108192,706,2,2.2,Good
1749,66,1999,Male,PA,35188,71750,117124,697,3,1.6,Good
1750,66,1999,Female,OH,31920,65082,88347,850,1,1.4,Excellent
1751,65,2002,Male,TX,14245,29047,36835,786,1,1.3,Very Good
1752,68,1976,Male,CA,19153,39052,65861,804,4,1.7,Excellent
1753,65,1926,Female,IL,28147,40787,1574,782,6,0,Very Good
1754,64,1997,Female,TX,11219,22876,36157,685,2,1.6,Good
1755,60,1958,Female,OR,18961,30359,16552,758,2,0.5,Very Good
1756,66,1972,Female,KY,12814,26130,54290,498,1,2.1,Poor
1757,66,1960,Male,TX,95039,193768,150896,686,5,0.8,Good
1758,67,1987,Male,CA,13632,27795,72318,701,4,2.6,Good
1759,66,1967,Female,AL,15540,31688,66776,605,3,2.1,Fair
1760,66,1983,Male,NE,18024,36753,33657,684,4,0.9,Good
1761,62,1956,Male,FL,19018,12796,22192,644,3,1.7,Fair
1762,65,1987,Female,OK,15077,30737,35858,815,2,1.2,Excellent
1763,62,1989,Male,MD,31555,64340,94513,637,1,1.5,Fair
1764,74,1969,Female,NJ,28433,57975,34570,773,4,0.6,Very Good
1765,67,1989,Male,WI,19382,39520,53896,772,1,1.4,Very Good
1766,68,1960,Female,NJ,16770,34190,39242,810,7,1.1,Excellent
1767,64,1991,Female,CA,13002,26513,32620,604,1,1.2,Fair
1768,66,1941,Female,GA,12672,8526,3723,684,3,0.4,Good
1769,63,1980,Female,NC,20041,40867,50449,694,2,1.2,Good
1770,62,1985,Male,GA,14514,29594,47766,792,1,1.6,Very Good
1771,65,1984,Female,CA,11395,23238,31661,611,2,1.4,Fair
1772,68,1970,Female,PA,20142,41071,124139,685,1,3,Good
1773,62,1955,Female,MO,25350,17056,29112,667,5,1.7,Fair
1774,66,1983,Female,DE,31719,64672,56485,695,4,0.9,Good
1775,60,1957,Female,CA,17301,26975,17212,673,2,0.6,Good
1776,65,1989,Female,PA,10016,20424,14743,770,3,0.7,Very Good
1777,67,1959,Female,MI,22680,46244,108449,814,5,2.3,Excellent
1778,65,1981,Female,MO,21744,44334,55173,684,5,1.2,Good
1779,68,1956,Male,NY,35269,71909,44190,712,3,0.6,Good
1780,69,1953,Female,NJ,91180,185909,461854,621,5,2.5,Fair
1781,65,1943,Male,NC,17850,21867,21103,759,2,1,Very Good
1782,61,1979,Female,OH,21201,43229,96831,685,2,2.2,Good
1783,64,1956,Male,TX,15401,24420,14460,685,1,0.6,Good
1784,66,1966,Female,FL,15524,31655,46405,623,1,1.5,Fair
1785,64,1936,Female,MA,41665,66745,682,718,3,0,Good
1786,65,1997,Male,MN,20214,41214,130538,763,1,3.2,Very Good
1787,64,1970,Male,NM,24403,49756,70744,705,1,1.4,Good
1788,63,1953,Male,GA,15334,28104,12054,751,3,0.4,Very Good
1789,68,1965,Female,MI,25838,52680,87082,835,5,1.7,Excellent
1790,66,1958,Female,KY,13602,27733,21785,765,3,0.8,Very Good
1791,63,1959,Male,IN,10493,21397,54771,812,4,2.6,Excellent
1792,70,1972,Male,CA,24603,50163,97188,761,4,1.9,Very Good
1793,69,1994,Female,WI,13210,26939,69587,752,1,2.6,Very Good
1794,69,1967,Male,MN,20662,42129,101742,758,4,2.4,Very Good
1795,66,1971,Female,NJ,22278,45422,83940,689,4,1.8,Good
1796,66,1982,Male,MT,20305,41401,71180,580,1,1.7,Fair
1797,63,2000,Female,CA,27394,55854,111042,782,1,2,Very Good
1798,67,1953,Female,NH,24779,50523,98763,578,1,2,Poor
1799,67,1946,Male,AL,25381,48060,17440,581,3,0.4,Fair
1800,64,1979,Male,TX,12684,25861,42050,607,3,1.6,Fair
1801,66,1990,Female,NJ,21916,44688,88092,716,3,2,Good
1802,69,1979,Female,NY,24412,49776,17352,684,3,0.3,Good
1803,62,1998,Male,OH,42201,86042,165447,701,2,1.9,Good
1804,65,1993,Male,IL,23778,48484,63561,775,4,1.3,Very Good
1805,62,1965,Male,PA,23450,47814,92020,720,2,1.9,Good
1806,69,1999,Female,LA,17440,35559,59164,672,2,1.7,Good
1807,65,1981,Male,IA,19853,40478,76392,718,3,1.9,Good
1808,67,1974,Male,NC,17817,36323,65525,700,3,1.8,Good
1809,66,1985,Female,MT,20231,41249,42268,695,2,1,Good
1810,61,1957,Male,NM,15966,29769,14542,693,3,0.5,Good
1811,66,1996,Female,CA,150583,307018,516263,745,2,1.7,Very Good
1812,66,1999,Male,MI,17783,36264,99582,725,1,2.7,Good
1813,69,1983,Female,AZ,36300,74016,85204,702,2,1.2,Good
1814,69,1973,Female,OH,27250,55565,34039,731,2,0.6,Good
1815,63,1988,Male,VA,24640,50242,84457,722,2,1.7,Good
1816,67,1976,Male,NJ,22697,46278,51243,791,4,1.1,Very Good
1817,63,1988,Male,KY,21444,43724,53853,514,1,1.2,Poor
1818,66,2001,Female,KY,31636,64504,69041,695,3,1.1,Good
1819,67,1978,Female,OK,21884,44624,102882,611,1,2.3,Fair
1820,58,1970,Male,TX,36852,75137,175263,631,1,2.3,Fair
1821,65,1949,Male,CA,21191,36724,16437,701,4,0.4,Good
1822,66,1958,Male,NC,25299,51581,35134,810,5,0.7,Excellent
1823,63,1972,Male,NH,21159,43144,54157,628,3,1.3,Fair
1824,67,1929,Female,LA,16474,27150,2007,737,1,0.1,Good
1825,67,1972,Male,VA,30622,62432,95799,741,5,1.5,Very Good
1826,67,2001,Male,CA,13739,28006,19518,703,2,0.7,Good
1827,65,1957,Male,GA,33093,67470,93795,804,6,1.4,Excellent
1828,75,2002,Female,KS,25658,52315,109513,774,4,2.1,Very Good
1829,73,1999,Female,MA,26693,54424,92199,687,1,1.7,Good
1830,66,1997,Male,KS,22195,45254,75758,850,2,1.7,Excellent
1831,68,1985,Female,NY,15461,31525,57818,686,2,1.8,Good
1832,67,1975,Female,AR,15857,32330,97190,835,4,3,Excellent
1833,74,1989,Male,NM,16670,33993,45149,602,4,1.3,Fair
1834,70,1979,Female,AL,9284,18935,43928,658,3,2.3,Fair
1835,60,1946,Female,FL,21084,42593,16083,703,2,0.4,Good
1836,72,1998,Male,MO,31909,65058,157708,746,1,2.4,Very Good
1837,71,1969,Female,VA,24312,49570,43645,752,5,0.9,Very Good
1838,65,1972,Female,CA,16892,34441,907,725,4,0,Good
1839,65,1989,Female,WA,20649,42101,70460,685,1,1.7,Good
1840,69,1949,Female,NY,18323,40516,6908,698,5,0.2,Good
1841,71,1986,Male,MI,11773,24009,19085,811,4,0.8,Excellent
1842,66,1987,Male,MI,18431,37579,59201,710,2,1.6,Good
1843,68,1967,Female,CA,20673,42152,55576,751,1,1.3,Very Good
1844,72,1956,Female,MO,11636,23725,47647,710,5,2,Good
1845,69,1998,Female,NY,14456,29475,48741,722,1,1.7,Good
1846,68,1937,Female,CA,23071,34903,1336,630,1,0,Fair
1847,67,1980,Male,OH,19293,39336,43747,690,3,1.1,Good
1848,74,1987,Female,NY,19744,40256,0,719,2,0,Good
1849,65,2002,Male,CA,26752,54547,92901,751,1,1.7,Very Good
1850,66,1965,Female,IL,41979,85596,159101,618,1,1.9,Fair
1851,66,1982,Male,AL,17198,35060,39104,724,2,1.1,Good
1852,70,1951,Male,OK,15195,30983,10019,757,5,0.3,Very Good
1853,67,1964,Male,IL,22416,45707,113194,715,3,2.5,Good
1854,60,1976,Female,NJ,24417,49788,83932,690,3,1.7,Good
1855,67,1950,Female,VA,24016,50753,20226,698,4,0.4,Good
1856,67,1931,Female,OH,18959,16296,667,838,7,0,Excellent
1857,62,1998,Male,NY,15242,31077,89659,789,5,2.9,Very Good
1858,65,1992,Female,MI,18877,38487,28032,773,4,0.7,Very Good
1859,66,1960,Female,TX,15862,32347,82667,784,7,2.6,Very Good
1860,66,1982,Female,NJ,19848,40470,41938,731,5,1,Good
1861,63,1970,Male,NY,18649,38028,79101,831,4,2.1,Excellent
1862,64,1936,Female,DE,17634,25567,1001,665,3,0,Fair
1863,65,1987,Male,NY,25429,51848,86951,692,1,1.7,Good
1864,63,1971,Male,IN,14263,29081,56301,655,3,1.9,Fair
1865,68,1985,Male,IL,45307,92375,156949,712,5,1.7,Good
1866,65,1988,Female,GA,30747,62692,50290,698,2,0.8,Good
1867,62,1961,Male,UT,17276,35229,60945,724,2,1.7,Good
1868,58,1979,Female,TX,37234,75918,94579,759,2,1.2,Very Good
1869,66,1980,Female,WA,20345,41483,64098,721,2,1.5,Good
1870,60,1969,Female,CA,26391,53810,78986,637,1,1.5,Fair
1871,72,1994,Female,NC,18657,38036,0,743,3,0,Very Good
1872,65,1999,Male,MA,23909,48747,171249,713,3,3.5,Good
1873,67,1990,Female,MI,36817,75070,161525,723,1,2.2,Good
1874,72,1977,Male,CA,28733,58584,99235,563,2,1.7,Poor
1875,66,1966,Female,NC,19604,39974,77967,644,2,2,Fair
1876,64,1971,Male,NY,13461,27447,80850,673,5,2.9,Good
1877,68,1987,Female,OK,16453,33548,31183,693,2,0.9,Good
1878,74,1996,Male,OH,20697,42200,28557,769,2,0.7,Very Good
1879,65,2001,Female,GA,16413,33459,37753,705,3,1.1,Good
1880,66,1941,Male,VA,46175,113514,16524,727,8,0.1,Good
1881,65,1982,Female,OK,12517,25524,69401,759,3,2.7,Very Good
1882,67,1969,Male,CA,69236,141161,0,773,3,0,Very Good
1883,66,1987,Female,MD,26431,53890,252106,656,4,4.7,Fair
1884,65,1959,Male,TN,36563,74550,37427,687,4,0.5,Good
1885,69,1938,Female,TX,20874,32669,1433,755,5,0,Very Good
1886,68,1965,Male,PA,18432,37579,0,742,5,0,Very Good
1887,66,1966,Male,NY,34646,70634,155651,682,4,2.2,Good
1888,68,1968,Male,NJ,53790,109673,242379,505,1,2.2,Poor
1889,66,1973,Female,IL,15770,32150,47179,717,6,1.5,Good
1890,68,1978,Male,IA,22308,45475,68358,698,3,1.5,Good
1891,65,1981,Female,OH,21402,43634,73037,786,3,1.7,Very Good
1892,66,1996,Male,NY,18525,37769,1412,742,2,0,Very Good
1893,61,1945,Male,VA,25937,24545,22488,753,2,0.9,Very Good
1894,65,1936,Female,OK,17070,33811,2206,682,7,0.1,Good
1895,65,1958,Male,IA,25275,51528,58509,745,6,1.1,Very Good
1896,66,1956,Female,GA,19818,40407,62695,793,3,1.6,Very Good
1897,67,1962,Female,CO,31377,63974,131731,707,4,2.1,Good
1898,68,1960,Female,CT,25399,51788,77642,675,2,1.5,Good
1899,70,1996,Female,MD,35114,71590,60635,717,2,0.8,Good
1900,70,1954,Male,SC,12387,25257,83995,734,6,3.3,Good
1901,65,1996,Male,OH,18907,38549,35691,684,2,0.9,Good
1902,61,1999,Male,HI,22844,46580,91081,660,2,2,Fair
1903,68,1958,Female,CA,21869,44583,85531,717,5,1.9,Good
1904,66,1958,Female,CA,25949,52908,109229,709,4,2.1,Good
1905,64,1989,Female,GA,13238,26996,33332,501,2,1.2,Poor
1906,60,2002,Male,TX,16005,32635,47930,734,3,1.5,Good
1907,53,1990,Male,NY,17681,36050,45559,708,3,1.3,Good
1908,65,1985,Female,NC,17817,36324,56689,705,4,1.6,Good
1909,68,1975,Male,DE,18622,37965,69614,796,3,1.8,Very Good
1910,63,1962,Male,MI,17094,34856,127313,830,3,3.7,Excellent
1911,66,1956,Female,FL,16150,32928,80794,850,5,2.5,Excellent
1912,68,1995,Female,CA,13739,28011,20196,720,4,0.7,Good
1913,64,1960,Male,OH,16336,33311,65822,590,2,2,Fair
1914,62,1997,Female,UT,17093,34852,53830,641,1,1.5,Fair
1915,65,1998,Female,NJ,21827,44501,37251,683,2,0.8,Good
1916,69,1966,Male,IL,14739,30054,60128,681,1,2,Good
1917,67,1957,Male,FL,20055,40891,61245,717,4,1.5,Good
1918,66,1982,Female,WA,33226,67747,76650,804,3,1.1,Excellent
1919,66,1963,Male,CA,13002,26510,53023,696,4,2,Good
1920,70,1936,Male,WI,19196,26676,1370,733,5,0.1,Good
1921,70,1975,Female,TX,22314,45497,101549,713,3,2.2,Good
1922,66,1932,Male,GA,14060,27971,1265,765,4,0,Very Good
1923,75,1988,Female,KY,25258,51501,140481,729,3,2.7,Good
1924,69,1998,Male,CT,55814,113797,169684,660,1,1.5,Fair
1925,69,2000,Male,TX,16744,34134,0,683,2,0,Good
1926,66,1935,Female,NC,20570,16430,2873,779,7,0.2,Very Good
1927,65,1948,Male,FL,15318,16302,14408,748,4,0.9,Very Good
1928,63,1986,Female,NY,26528,54091,165960,675,1,3.1,Good
1929,65,1968,Male,NY,14415,29388,21221,755,3,0.7,Very Good
1930,70,1965,Male,CA,30819,62837,86171,850,3,1.4,Excellent
1931,71,1974,Male,ND,23910,48755,37315,777,8,0.8,Very Good
1932,66,1980,Female,CA,21829,44506,57994,849,3,1.3,Excellent
1933,66,1955,Male,MN,15325,31244,51924,713,4,1.7,Good
1934,67,1961,Female,NC,15009,30605,16549,737,5,0.5,Good
1935,68,1985,Male,SC,14669,29907,16764,732,2,0.6,Good
1936,69,1998,Male,FL,18881,38497,33413,699,2,0.9,Good
1937,59,1985,Male,TN,16349,33336,48213,692,3,1.4,Good
1938,65,1940,Female,CA,19851,15470,15349,789,7,1,Very Good
1939,62,1965,Female,MD,33295,67890,112564,698,2,1.7,Good
1940,60,1987,Male,WA,33714,68741,203172,610,1,3,Fair
1941,64,1988,Male,CA,22081,45025,62719,635,1,1.4,Fair
1942,65,2002,Female,CA,22397,45664,0,778,4,0,Very Good
1943,63,1999,Male,CA,15144,30882,60484,807,3,2,Excellent
1944,62,1999,Male,TN,17795,36283,60989,716,1,1.7,Good
1945,70,1962,Female,IL,15976,32576,0,753,4,0,Very Good
1946,66,1965,Male,CA,13093,26696,0,683,5,0,Good
1947,66,2000,Female,TN,23224,47350,47026,680,1,1,Good
1948,62,1961,Male,CA,16025,32678,44434,693,3,1.4,Good
1949,71,2000,Female,CA,31600,64428,122968,703,2,1.9,Good
1950,67,1960,Male,NY,20294,41379,95988,681,2,2.3,Good
1951,64,1955,Female,NC,23756,55418,20950,590,3,0.4,Fair
1952,65,1961,Male,NJ,75378,153691,197377,604,2,1.3,Fair
1953,70,1979,Female,OK,17730,36152,81345,716,1,2.3,Good
1954,58,1987,Male,NC,19605,39975,52575,810,1,1.3,Excellent
1955,69,1977,Male,NE,28553,58223,128784,689,2,2.2,Good
1956,66,1985,Female,WI,22277,45419,124370,721,3,2.7,Good
1957,70,1997,Male,TX,26420,53873,76960,742,1,1.4,Very Good
1958,66,1952,Male,NY,22621,38689,8942,836,5,0.2,Excellent
1959,70,1994,Male,CA,31600,64429,136163,773,2,2.1,Very Good
1960,70,1999,Female,IA,23347,47602,89319,790,2,1.9,Very Good
1961,67,1920,Female,PA,25336,51110,3781,709,8,0.1,Good
1962,66,1977,Female,ID,14094,28738,48786,600,1,1.7,Fair
1963,66,1967,Female,FL,23878,48686,113137,701,3,2.3,Good
1964,74,1970,Female,OH,24071,49079,6494,683,4,0.1,Good
1965,66,1963,Male,PA,52517,107075,75999,815,3,0.7,Excellent
1966,65,1953,Female,OH,28466,59251,29300,679,1,0.5,Good
1967,66,1999,Female,GA,19899,40572,0,732,5,0,Good
1968,65,1994,Female,GA,14717,30004,67526,738,3,2.3,Good
1969,68,2002,Female,MD,23383,47672,115371,767,4,2.4,Very Good
1970,65,1990,Male,TX,18424,37568,53323,825,1,1.4,Excellent
1971,70,1984,Female,VA,22084,45025,49878,691,2,1.1,Good
1972,69,1996,Female,WV,21899,44644,83108,716,3,1.9,Good
1973,62,1998,Male,CA,16252,33140,51305,744,1,1.5,Very Good
1974,69,1985,Male,TX,15758,32126,54351,745,2,1.7,Very Good
1975,61,1945,Male,MD,20919,32682,21379,650,3,0.7,Fair
1976,68,1959,Female,AR,16877,34406,1636,774,3,0,Very Good
1977,69,1972,Male,TN,23706,48337,70603,625,2,1.5,Fair
1978,62,1971,Female,GA,15950,32522,50155,639,1,1.5,Fair
1979,70,1971,Male,TX,46232,94260,39326,815,4,0.4,Excellent
1980,68,1981,Male,MI,13053,26613,17008,718,2,0.6,Good
1981,64,1969,Female,MA,19591,39947,57346,765,2,1.4,Very Good
1982,66,1963,Male,FL,17942,36583,56310,614,6,1.5,Fair
1983,73,1942,Female,LA,17311,27992,1058,695,6,0,Good
1984,70,2000,Male,OH,13938,28417,25959,684,3,0.9,Good
1985,60,1969,Male,MS,18861,38458,65836,696,3,1.7,Good
1986,60,1950,Female,TN,19596,32952,5077,765,1,0.2,Very Good
1987,65,1968,Female,IL,22348,45570,0,712,3,0,Good
1988,66,1982,Male,AZ,20815,42444,77510,736,2,1.8,Good
1989,67,1963,Female,OH,15603,31814,43140,693,3,1.4,Good
1990,69,1953,Male,LA,16760,34172,71366,811,6,2.1,Excellent
1991,60,2001,Female,WA,18753,38241,81833,596,1,2.1,Fair
1992,72,1988,Female,CA,13194,26900,74083,758,2,2.8,Very Good
1993,66,1934,Female,SC,19025,35270,1769,731,6,0.1,Good
1994,66,1998,Male,MO,23106,47109,76035,844,3,1.6,Excellent
1995,70,1987,Male,NY,23550,48010,87837,703,3,1.8,Good
1996,65,1957,Female,KY,24218,49378,104480,740,4,2.1,Very Good
1997,67,1973,Female,NJ,15175,30942,71066,779,3,2.3,Very Good
1998,60,1954,Male,PA,25336,54654,27241,618,1,0.5,Fair
1999,60,1998,Female,NH,32325,65909,181261,673,2,2.8,Good
